"","V1","V2","V3"
"5692",22,1,1
"5693",6,1,1
"5694",10,1,1
"5695",15,1,0
"5696",3,1,2
"5697",4,2,1
"5698",11,1,1
"5699",56,1,4
"5700",2,1,1
"5701",31,1,1
"5702",23,1,1
"5703",7,1,1
"5704",4,1,2
"5705",10,1,2
"5706",13,1,1
"5707",11,1,3
"5708",48,1,1
"5709",2,1,2
"5710",1,1,1
"5711",4,1,1
"5712",4,1,1
"5713",20,1,1
"5714",1,1,1
"5715",42,1,1
"5716",3,2,2
"5717",24,1,2
"5718",32,1,1
"5719",6,1,1
"5720",4,1,1
"5721",4,1,1
"5722",52,1,1
"5723",1,1,1
"5724",36,1,1
"5725",28,1,1
"5726",5,2,1
"5727",2,1,1
"5728",1,1,1
"5729",4,4,1
"5730",19,1,2
"5731",1,2,1
"5732",7,1,1
"5733",9,1,1
"5734",15,1,1
"5735",39,1,1
"5736",5,1,1
"5737",3,1,2
"5738",12,1,1
"5739",29,1,2
"5740",2,1,1
"5741",9,1,1
"5742",4,1,1
"5743",1,1,1
"5744",49,1,0
"5745",6,1,1
"5746",2,1,1
"5747",10,1,1
"5748",1,1,10
"5749",4,1,1
"5750",6,1,1
"5751",2,1,1
"5752",3,1,1
"5753",21,1,3
"5754",3,1,1
"5755",2,1,1
"5756",1,1,1
"5757",45,1,2
"5758",7,1,3
"5759",7,1,1
"5760",5,1,1
"5761",1,1,1
"5762",1,1,3
"5763",1,1,2
"5764",20,1,1
"5765",29,1,3
"5766",7,1,1
"5767",6,1,1
"5768",9,7,1
"5769",45,2,1
"5770",20,1,1
"5771",1,1,1
"5772",16,1,5
"5773",1,1,1
"5774",61,1,1
"5775",26,1,1
"5776",2,1,1
"5777",1,1,1
"5778",3,1,1
"5779",1,1,3
"5780",16,1,2
"5781",3,1,2
"5782",15,1,1
"5783",2,1,1
"5784",2,1,1
"5785",10,1,1
"5786",2,1,1
"5787",8,2,1
"5788",40,1,1
"5789",6,1,1
"5790",1,1,2
"5791",1,1,2
"5792",22,1,5
"5793",23,1,2
"5794",18,1,0
"5795",10,1,1
"5796",3,1,1
"5797",41,1,1
"5798",2,1,3
"5799",12,1,1
"5800",2,1,1
"5801",15,1,1
"5802",87,1,1
"5803",10,1,2
"5804",1,1,1
"5805",1,1,1
"5806",4,1,2
"5807",4,1,1
"5808",2,1,2
"5809",18,1,2
"5810",1,1,1
"5811",4,1,1
"5812",2,2,2
"5813",14,1,1
"5814",2,1,1
"5815",1,1,1
"5816",38,1,1
"5817",15,1,1
"5818",1,1,1
"5819",17,1,1
"5820",4,16,1
"5821",2,1,2
"5822",16,1,1
"5823",2,1,2
"5824",20,1,1
"5825",1,1,1
"5826",4,1,1
"5827",12,1,2
"5828",1,1,3
"5829",18,1,1
"5830",5,1,1
"5831",6,1,1
"5832",5,1,1
"5833",1,1,2
"5834",3,1,2
"5835",6,1,1
"5836",1,1,1
"5837",3,1,1
"5838",1,5,1
"5839",12,1,1
"5840",2,1,2
"5841",32,1,1
"5842",21,1,1
"5843",29,1,3
"5844",1,1,1
"5845",6,1,1
"5846",2,1,1
"5847",41,1,1
"5848",43,1,1
"5849",16,1,2
"5850",7,1,1
"5851",4,1,1
"5852",30,1,1
"5853",10,1,3
"5854",18,1,1
"5855",3,1,5
"5856",2,1,2
"5857",4,1,2
"5858",3,1,1
"5859",7,1,2
"5860",41,1,1
"5861",4,1,1
"5862",3,1,2
"5863",3,1,1
"5864",4,1,1
"5865",8,1,1
"5866",3,1,4
"5867",1,3,1
"5868",1,1,1
"5869",30,1,1
"5870",6,1,1
"5871",1,1,1
"5872",47,1,1
"5873",3,1,1
"5874",13,1,1
"5875",30,1,0
"5876",9,1,1
"5877",8,1,1
"5878",36,1,2
"5879",5,2,1
"5880",24,1,4
"5881",13,2,1
"5882",12,1,1
"5883",115,1,1
"5884",10,1,1
"5885",27,1,2
"5886",11,1,1
"5887",20,1,1
"5888",3,1,1
"5889",9,13,3
"5890",50,1,1
"5891",4,1,2
"5892",5,1,1
"5893",3,1,3
"5894",4,1,1
"5895",6,1,1
"5896",9,1,3
"5897",4,1,1
"5898",3,1,1
"5899",30,1,3
"5900",14,1,2
"5901",4,1,6
"5902",3,1,1
"5903",3,1,1
"5904",9,1,1
"5905",1,1,2
"5906",30,1,1
"5907",2,1,1
"5908",8,1,1
"5909",1,1,1
"5910",27,1,1
"5911",2,1,1
"5912",43,1,2
"5913",8,1,1
"5914",1,1,1
"5915",3,1,1
"5916",8,1,1
"5917",42,1,3
"5918",1,1,1
"5919",1,1,1
"5920",12,1,1
"5921",2,2,1
"5922",1,1,1
"5923",8,1,1
"5924",2,1,1
"5925",4,1,3
"5926",43,1,1
"5927",3,1,1
"5928",1,1,1
"5929",3,1,2
"5930",1,1,2
"5931",2,1,2
"5932",3,1,1
"5933",3,1,1
"5934",43,1,1
"5935",4,1,1
"5936",1,1,1
"5937",34,1,1
"5938",36,1,1
"5939",7,1,1
"5940",4,1,1
"5941",24,1,1
"5942",11,1,1
"5943",2,1,2
"5944",1,1,1
"5945",1,1,1
"5946",56,1,1
"5947",3,1,1
"5948",1,1,1
"5949",73,1,1
"5950",1,1,4
"5951",1,1,1
"5952",3,1,1
"5953",9,1,2
"5954",5,1,1
"5955",2,2,4
"5956",23,1,1
"5957",12,1,1
"5958",6,1,1
"5959",3,1,1
"5960",40,1,1
"5961",2,1,1
"5962",7,1,1
"5963",4,1,2
"5964",3,1,1
"5965",14,1,4
"5966",11,1,1
"5967",17,1,3
"5968",27,1,1
"5969",13,2,1
"5970",1,1,3
"5971",3,1,1
"5972",2,1,1
"5973",46,1,1
"5974",12,1,1
"5975",1,1,1
"5976",2,1,2
"5977",2,1,1
"5978",2,2,1
"5979",15,1,1
"5980",9,1,1
"5981",16,1,1
"5982",9,1,1
"5983",32,1,2
"5984",6,1,2
"5985",10,1,1
"5986",1,1,3
"5987",4,1,2
"5988",9,1,2
"5989",3,1,1
"5990",1,1,3
"5991",31,1,1
"5992",5,1,2
"5993",6,1,1
"5994",11,1,2
"5995",12,1,1
"5996",23,1,4
"5997",41,1,1
"5998",7,1,1
"5999",1,1,1
"6000",46,1,1
"6001",7,1,1
"6002",7,1,1
"6003",19,1,2
"6004",16,2,2
"6005",2,1,5
"6006",1,1,2
"6007",15,1,2
"6008",8,1,1
"6009",8,1,2
"6010",3,2,1
"6011",10,1,1
"6012",28,1,1
"6013",2,1,1
"6014",19,1,1
"6015",6,1,1
"6016",14,1,1
"6017",21,1,1
"6018",12,1,1
"6019",11,1,1
"6020",3,1,0
"6021",19,1,1
"6022",2,1,1
"6023",13,1,1
"6024",41,1,1
"6025",2,1,1
"6026",6,1,1
"6027",3,1,1
"6028",7,1,1
"6029",3,1,1
"6030",2,1,1
"6031",3,1,1
"6032",11,1,2
"6033",1,1,1
"6034",6,1,1
"6035",3,1,1
"6036",23,1,1
"6037",2,1,1
"6038",2,1,1
"6039",10,1,1
"6040",11,1,7
"6041",1,1,1
"6042",20,1,1
"6043",23,2,3
"6044",2,1,1
"6045",10,1,1
"6046",2,4,1
"6047",17,1,1
"6048",6,1,1
"6049",1,1,3
"6050",8,1,1
"6051",5,1,1
"6052",26,1,6
"6053",1,1,1
"6054",31,6,1
"6055",3,1,2
"6056",1,1,1
"6057",21,1,1
"6058",25,1,1
"6059",40,1,1
"6060",2,1,4
"6061",69,1,1
"6062",12,1,1
"6063",6,1,2
"6064",22,1,1
"6065",7,1,1
"6066",3,1,1
"6067",2,1,1
"6068",3,1,1
"6069",16,1,3
"6070",9,1,2
"6071",14,1,1
"6072",12,1,1
"6073",4,1,1
"6074",2,1,2
"6075",3,1,1
"6076",40,1,1
"6077",7,1,1
"6078",40,1,1
"6079",2,1,1
"6080",9,1,1
"6081",1,1,1
"6082",4,5,1
"6083",9,1,1
"6084",11,6,1
"6085",1,1,1
"6086",1,1,2
"6087",15,1,3
"6088",3,1,1
"6089",1,1,2
"6090",7,1,2
"6091",1,1,2
"6092",4,1,1
"6093",19,1,3
"6094",2,1,1
"6095",1,1,1
"6096",9,1,1
"6097",6,1,1
"6098",1,1,1
"6099",2,1,10
"6100",7,7,2
"6101",1,3,1
"6102",27,1,1
"6103",2,1,1
"6104",16,1,2
"6105",40,1,1
"6106",48,1,1
"6107",1,1,1
"6108",41,14,4
"6109",5,2,1
"6110",10,1,1
"6111",18,1,1
"6112",23,1,1
"6113",9,1,1
"6114",30,1,1
"6115",36,1,2
"6116",14,1,1
"6117",9,1,1
"6118",5,1,1
"6119",27,1,1
"6120",2,1,1
"6121",8,1,1
"6122",30,1,1
"6123",3,1,1
"6124",1,1,1
"6125",8,1,4
"6126",8,1,1
"6127",6,1,1
"6128",13,1,2
"6129",9,1,3
"6130",1,1,1
"6131",33,16,1
"6132",16,2,1
"6133",20,1,1
"6134",15,1,1
"6135",16,1,1
"6136",3,1,1
"6137",4,1,1
"6138",4,1,1
"6139",4,1,1
"6140",12,1,3
"6141",11,1,1
"6142",3,4,1
"6143",2,7,1
"6144",2,1,1
"6145",48,1,1
"6146",1,11,1
"6147",4,1,1
"6148",34,1,1
"6149",4,1,1
"6150",9,1,1
"6151",4,1,3
"6152",9,1,1
"6153",4,1,2
"6154",38,1,1
"6155",21,1,1
"6156",6,1,1
"6157",26,1,4
"6158",44,1,1
"6159",2,1,1
"6160",5,1,1
"6161",5,1,1
"6162",8,1,1
"6163",26,1,1
"6164",17,1,1
"6165",1,1,2
"6166",8,1,1
"6167",31,1,1
"6168",8,1,1
"6169",4,1,1
"6170",16,1,2
"6171",11,1,0
"6172",8,1,1
"6173",1,1,1
"6174",13,2,2
"6175",5,1,2
"6176",6,2,1
"6177",5,1,3
"6178",2,1,1
"6179",31,1,3
"6180",20,1,1
"6181",4,1,2
"6182",1,3,1
"6183",35,1,1
"6184",4,1,1
"6185",7,1,1
"6186",1,1,1
"6187",6,1,1
"6188",1,1,4
"6189",2,1,3
"6190",28,1,1
"6191",48,1,1
"6192",7,1,1
"6193",12,1,1
"6194",6,1,1
"6195",47,1,1
"6196",83,1,1
"6197",31,1,2
"6198",10,1,1
"6199",6,1,1
"6200",9,1,1
"6201",18,1,1
"6202",8,1,1
"6203",2,1,1
"6204",29,1,1
"6205",1,1,1
"6206",7,1,1
"6207",3,1,1
"6208",1,1,1
"6209",5,1,1
"6210",42,1,2
"6211",2,1,1
"6212",5,1,1
"6213",4,1,2
"6214",18,1,1
"6215",44,1,0
"6216",5,1,1
"6217",96,1,1
"6218",3,1,1
"6219",3,1,1
"6220",19,1,1
"6221",3,1,2
"6222",47,1,1
"6223",22,1,1
"6224",3,1,3
"6225",22,6,1
"6226",30,1,1
"6227",5,1,3
"6228",27,1,1
"6229",21,1,1
"6230",2,1,3
"6231",7,1,5
"6232",8,1,3
"6233",13,1,1
"6234",24,1,1
"6235",3,1,1
"6236",30,1,1
"6237",8,1,1
"6238",4,3,2
"6239",27,1,1
"6240",16,1,2
"6241",16,2,1
"6242",14,1,1
"6243",19,1,2
"6244",31,4,1
"6245",10,2,1
"6246",7,1,1
"6247",3,1,2
"6248",2,1,2
"6249",8,1,1
"6250",20,1,1
"6251",13,1,2
"6252",1,1,1
"6253",3,1,1
"6254",47,1,0
"6255",4,1,2
"6256",1,1,1
"6257",5,1,2
"6258",15,1,2
"6259",10,1,1
"6260",10,1,1
"6261",13,1,2
"6262",48,1,1
"6263",1,1,3
"6264",15,1,1
"6265",27,1,1
"6266",22,1,1
"6267",10,1,1
"6268",8,1,1
"6269",41,1,1
"6270",6,1,2
"6271",10,1,2
"6272",14,1,1
"6273",25,1,1
"6274",11,1,1
"6275",4,1,1
"6276",3,1,1
"6277",1,1,1
"6278",4,1,1
"6279",1,1,2
"6280",41,1,1
"6281",46,1,1
"6282",43,1,1
"6283",46,1,3
"6284",5,1,3
"6285",23,11,2
"6286",2,1,1
"6287",3,1,1
"6288",17,1,1
"6289",11,1,2
"6290",23,5,3
"6291",39,1,1
"6292",8,1,6
"6293",15,1,1
"6294",2,1,1
"6295",1,1,1
"6296",7,1,1
"6297",9,16,3
"6298",3,1,1
"6299",1,1,1
"6300",4,1,1
"6301",5,1,6
"6302",2,1,1
"6303",2,1,1
"6304",7,1,2
"6305",2,2,1
"6306",1,1,1
"6307",5,1,1
"6308",2,1,1
"6309",4,1,2
"6310",7,1,1
"6311",6,1,3
"6312",13,1,1
"6313",22,1,1
"6314",11,1,1
"6315",2,1,1
"6316",1,1,1
"6317",4,1,1
"6318",10,1,1
"6319",1,1,1
"6320",1,7,1
"6321",20,1,2
"6322",1,1,1
"6323",52,1,2
"6324",29,1,1
"6325",2,1,1
"6326",5,1,2
"6327",9,1,1
"6328",31,1,1
"6329",19,1,1
"6330",9,2,1
"6331",1,2,1
"6332",5,1,1
"6333",3,1,1
"6334",1,1,1
"6335",46,1,1
"6336",20,13,2
"6337",28,1,1
"6338",9,1,1
"6339",1,1,3
"6340",6,1,1
"6341",32,1,1
"6342",48,1,1
"6343",2,1,1
"6344",11,1,3
"6345",2,1,1
"6346",11,1,0
"6347",2,1,1
"6348",1,1,1
"6349",2,1,1
"6350",1,1,1
"6351",32,1,1
"6352",3,1,3
"6353",5,1,1
"6354",2,1,1
"6355",5,2,1
"6356",1,1,1
"6357",10,1,1
"6358",13,1,1
"6359",36,1,2
"6360",6,1,2
"6361",9,1,1
"6362",4,2,1
"6363",11,1,1
"6364",4,3,1
"6365",2,1,1
"6366",2,1,1
"6367",7,1,2
"6368",11,1,2
"6369",48,1,1
"6370",17,1,1
"6371",47,1,1
"6372",9,1,1
"6373",8,1,1
"6374",4,1,1
"6375",2,1,1
"6376",47,1,2
"6377",13,1,2
"6378",10,1,0
"6379",4,1,1
"6380",1,1,1
"6381",1,1,1
"6382",24,1,1
"6383",52,1,1
"6384",13,1,1
"6385",1,1,1
"6386",4,1,1
"6387",39,1,1
"6388",4,1,1
"6389",1,1,1
"6390",1,1,1
"6391",38,1,1
"6392",2,1,1
"6393",1,1,7
"6394",6,1,2
"6395",22,1,1
"6396",1,1,2
"6397",4,1,1
"6398",42,1,1
"6399",44,1,0
"6400",19,1,1
"6401",3,1,1
"6402",1,1,4
"6403",1,1,4
"6404",17,1,1
"6405",25,1,1
"6406",4,1,1
"6407",1,1,1
"6408",1,1,1
"6409",9,1,2
"6410",3,1,4
"6411",4,1,1
"6412",20,1,1
"6413",23,1,2
"6414",19,4,2
"6415",2,1,1
"6416",61,1,1
"6417",39,1,1
"6418",49,1,1
"6419",3,1,1
"6420",24,1,1
"6421",11,2,1
"6422",18,1,1
"6423",16,1,1
"6424",3,2,1
"6425",6,1,1
"6426",4,1,1
"6427",12,1,1
"6428",1,1,1
"6429",15,1,3
"6430",30,1,1
"6431",3,1,2
"6432",2,1,1
"6433",12,1,1
"6434",6,1,2
"6435",11,1,1
"6436",4,1,1
"6437",28,1,1
"6438",1,1,1
"6439",2,1,1
"6440",8,2,1
"6441",5,1,3
"6442",32,1,3
"6443",42,1,1
"6444",94,1,4
"6445",14,1,2
"6446",2,1,2
"6447",19,1,1
"6448",1,1,2
"6449",10,3,2
"6450",1,1,1
"6451",2,1,4
"6452",5,1,1
"6453",17,1,3
"6454",20,1,1
"6455",1,1,1
"6456",1,1,1
"6457",29,1,1
"6458",14,1,1
"6459",4,2,1
"6460",7,1,3
"6461",1,1,1
"6462",46,1,1
"6463",8,1,1
"6464",2,1,1
"6465",25,1,1
"6466",2,1,1
"6467",26,1,2
"6468",7,1,1
"6469",2,2,1
"6470",14,1,1
"6471",12,1,1
"6472",17,1,4
"6473",4,1,1
"6474",43,1,2
"6475",43,1,1
"6476",2,1,1
"6477",1,1,1
"6478",21,1,1
"6479",3,1,1
"6480",1,1,2
"6481",3,2,1
"6482",25,1,1
"6483",1,1,1
"6484",8,1,1
"6485",5,1,4
"6486",46,1,3
"6487",1,1,1
"6488",7,1,1
"6489",1,2,1
"6490",29,1,1
"6491",1,1,1
"6492",1,1,1
"6493",6,1,1
"6494",17,1,1
"6495",5,1,1
"6496",2,1,1
"6497",27,1,1
"6498",20,1,1
"6499",8,2,1
"6500",1,1,1
"6501",9,2,1
"6502",13,1,1
"6503",3,1,1
"6504",19,1,1
"6505",1,1,1
"6506",14,1,2
"6507",1,1,1
"6508",2,1,1
"6509",23,1,2
"6510",70,2,1
"6511",20,1,1
"6512",5,1,1
"6513",1,1,1
"6514",2,4,2
"6515",11,1,1
"6516",13,1,1
"6517",6,2,1
"6518",29,1,1
"6519",22,1,1
"6520",4,1,1
"6521",25,1,1
"6522",6,1,1
"6523",11,1,1
"6524",24,1,2
"6525",18,1,1
"6526",1,5,1
"6527",39,1,1
"6528",36,1,1
"6529",12,1,2
"6530",1,1,2
"6531",6,1,1
"6532",2,1,1
"6533",10,1,1
"6534",19,4,1
"6535",8,1,1
"6536",1,1,1
"6537",1,5,1
"6538",10,1,2
"6539",1,1,1
"6540",43,1,1
"6541",16,1,1
"6542",2,3,2
"6543",1,1,1
"6544",3,1,3
"6545",2,13,1
"6546",6,1,1
"6547",9,2,1
"6548",22,1,1
"6549",17,1,0
"6550",12,1,1
"6551",5,3,1
"6552",3,1,2
"6553",27,1,3
"6554",14,1,1
"6555",3,3,1
"6556",12,1,1
"6557",1,1,1
"6558",10,1,1
"6559",1,1,1
"6560",2,1,1
"6561",10,1,2
"6562",21,1,1
"6563",16,1,1
"6564",5,1,3
"6565",5,1,2
"6566",33,1,1
"6567",1,1,5
"6568",23,2,1
"6569",2,1,1
"6570",5,1,1
"6571",8,1,3
"6572",9,1,2
"6573",5,1,1
"6574",1,1,1
"6575",2,1,1
"6576",7,1,2
"6577",18,1,1
"6578",4,1,1
"6579",2,1,1
"6580",3,1,1
"6581",35,1,1
"6582",29,1,1
"6583",6,1,1
"6584",6,1,1
"6585",11,1,1
"6586",5,1,2
"6587",5,1,2
"6588",3,1,1
"6589",7,1,1
"6590",38,1,1
"6591",1,1,1
"6592",14,1,1
"6593",1,1,4
"6594",17,1,2
"6595",1,1,1
"6596",5,1,1
"6597",3,1,2
"6598",10,1,1
"6599",1,1,2
"6600",16,1,2
"6601",8,1,1
"6602",21,1,1
"6603",47,1,1
"6604",32,1,2
"6605",2,1,2
"6606",1,1,1
"6607",1,1,1
"6608",4,1,2
"6609",28,1,2
"6610",39,1,2
"6611",8,1,3
"6612",19,1,2
"6613",2,1,1
"6614",37,1,1
"6615",4,1,1
"6616",9,1,1
"6617",2,1,1
"6618",7,1,2
"6619",68,1,1
"6620",4,1,1
"6621",3,1,2
"6622",8,1,1
"6623",5,1,1
"6624",42,1,1
"6625",2,2,1
"6626",1,1,1
"6627",2,2,1
"6628",1,1,1
"6629",6,1,1
"6630",38,1,2
"6631",2,1,1
"6632",9,1,1
"6633",11,1,1
"6634",1,1,1
"6635",2,1,1
"6636",40,1,1
"6637",2,1,1
"6638",4,1,1
"6639",15,1,1
"6640",7,1,1
"6641",27,1,1
"6642",1,1,1
"6643",5,1,2
"6644",17,1,1
"6645",3,1,1
"6646",1,5,1
"6647",4,1,1
"6648",18,1,2
"6649",4,1,2
"6650",10,3,2
"6651",47,1,1
"6652",2,1,1
"6653",19,1,1
"6654",6,1,1
"6655",1,1,1
"6656",2,1,1
"6657",6,1,2
"6658",16,1,2
"6659",10,1,3
"6660",8,1,1
"6661",9,1,1
"6662",18,1,1
"6663",1,1,1
"6664",4,1,2
"6665",15,1,2
"6666",12,14,1
"6667",3,1,1
"6668",1,1,1
"6669",7,1,1
"6670",4,1,2
"6671",12,1,1
"6672",2,1,1
"6673",4,1,0
"6674",1,1,1
"6675",47,1,1
"6676",10,1,1
"6677",5,1,2
"6678",24,1,1
"6679",2,1,1
"6680",5,1,1
"6681",18,1,1
"6682",1,1,1
"6683",41,1,1
"6684",8,1,1
"6685",10,10,1
"6686",8,1,1
"6687",50,2,1
"6688",32,5,1
"6689",6,9,1
"6690",1,1,2
"6691",28,1,1
"6692",93,1,1
"6693",6,1,1
"6694",76,1,1
"6695",12,5,5
"6696",33,1,2
"6697",23,1,1
"6698",29,1,1
"6699",5,1,2
"6700",2,1,2
"6701",7,1,2
"6702",7,1,4
"6703",34,1,1
"6704",35,1,1
"6705",14,1,1
"6706",1,1,1
"6707",46,1,1
"6708",19,1,1
"6709",20,1,1
"6710",67,1,1
"6711",1,1,1
"6712",18,1,1
"6713",3,1,1
"6714",1,1,2
"6715",2,1,1
"6716",1,2,1
"6717",2,1,1
"6718",3,1,2
"6719",1,2,2
"6720",1,1,1
"6721",12,1,3
"6722",11,1,1
"6723",1,1,1
"6724",1,1,1
"6725",35,1,1
"6726",9,1,1
"6727",8,1,1
"6728",3,1,3
"6729",17,1,1
"6730",2,12,1
"6731",5,1,1
"6732",2,1,1
"6733",27,1,2
"6734",16,1,1
"6735",1,1,1
"6736",7,2,1
"6737",1,1,1
"6738",6,1,2
"6739",24,1,2
"6740",1,1,3
"6741",10,1,1
"6742",10,1,2
"6743",22,1,1
"6744",4,1,3
"6745",48,1,2
"6746",3,1,1
"6747",6,3,1
"6748",11,1,1
"6749",5,1,2
"6750",24,1,3
"6751",4,1,1
"6752",12,1,1
"6753",45,1,1
"6754",8,1,1
"6755",9,1,1
"6756",1,2,7
"6757",16,1,1
"6758",16,1,1
"6759",1,1,1
"6760",23,1,2
"6761",6,1,1
"6762",14,1,1
"6763",1,1,1
"6764",8,2,2
"6765",2,1,1
"6766",2,2,1
"6767",34,1,1
"6768",1,1,2
"6769",43,1,1
"6770",13,2,2
"6771",7,1,1
"6772",1,1,1
"6773",31,1,2
"6774",54,1,6
"6775",5,1,2
"6776",1,1,1
"6777",9,2,1
"6778",14,2,1
"6779",2,1,1
"6780",2,1,1
"6781",22,1,1
"6782",4,1,1
"6783",3,1,1
"6784",14,1,2
"6785",20,1,1
"6786",10,1,2
"6787",40,1,1
"6788",1,1,1
"6789",49,1,1
"6790",6,1,1
"6791",5,1,1
"6792",34,1,1
"6793",29,1,1
"6794",21,1,1
"6795",9,1,1
"6796",8,1,1
"6797",7,1,2
"6798",27,1,1
"6799",2,1,1
"6800",4,1,1
"6801",21,1,1
"6802",39,1,2
"6803",7,1,1
"6804",1,1,7
"6805",15,1,1
"6806",9,1,3
"6807",6,1,1
"6808",14,1,1
"6809",32,1,2
"6810",4,1,1
"6811",9,3,1
"6812",1,1,2
"6813",1,1,1
"6814",6,1,2
"6815",14,1,2
"6816",7,2,2
"6817",8,1,1
"6818",8,1,1
"6819",22,1,1
"6820",1,1,1
"6821",35,1,3
"6822",12,1,1
"6823",15,1,1
"6824",28,1,1
"6825",3,1,1
"6826",4,1,4
"6827",44,1,1
"6828",1,1,1
"6829",1,1,2
"6830",22,1,1
"6831",6,1,1
"6832",1,1,1
"6833",2,1,3
"6834",15,1,6
"6835",1,1,1
"6836",5,1,1
"6837",5,1,1
"6838",12,1,1
"6839",10,1,2
"6840",5,1,3
"6841",2,1,1
"6842",1,1,1
"6843",25,1,1
"6844",42,1,1
"6845",4,1,1
"6846",6,1,2
"6847",12,1,3
"6848",12,1,1
"6849",1,1,1
"6850",16,14,1
"6851",16,1,1
"6852",1,1,1
"6853",9,1,1
"6854",7,1,1
"6855",9,1,1
"6856",11,2,1
"6857",1,1,2
"6858",30,1,1
"6859",5,2,1
"6860",32,1,1
"6861",1,1,1
"6862",40,1,1
"6863",2,1,1
"6864",3,1,2
"6865",42,1,2
"6866",5,1,1
"6867",2,1,3
"6868",23,1,1
"6869",9,1,1
"6870",1,1,1
"6871",4,4,1
"6872",4,1,1
"6873",2,1,1
"6874",40,1,1
"6875",1,1,1
"6876",1,1,1
"6877",5,1,1
"6878",2,1,1
"6879",1,1,1
"6880",3,1,1
"6881",15,1,1
"6882",21,1,1
"6883",1,1,1
"6884",10,1,1
"6885",20,1,1
"6886",28,1,1
"6887",25,1,1
"6888",1,1,1
"6889",2,3,2
"6890",18,1,1
"6891",32,1,0
"6892",1,1,3
"6893",1,1,1
"6894",1,1,1
"6895",28,1,0
"6896",2,1,1
"6897",6,1,1
"6898",2,1,1
"6899",1,1,1
"6900",1,1,1
"6901",21,1,1
"6902",7,1,1
"6903",1,1,1
"6904",6,1,1
"6905",51,1,1
"6906",18,1,1
"6907",5,1,1
"6908",1,1,1
"6909",3,1,2
"6910",3,1,2
"6911",1,1,2
"6912",4,1,1
"6913",1,1,1
"6914",11,1,4
"6915",1,1,1
"6916",6,1,2
"6917",9,1,1
"6918",9,1,2
"6919",22,1,2
"6920",7,1,2
"6921",37,1,3
"6922",7,1,1
"6923",2,1,1
"6924",4,1,1
"6925",12,1,1
"6926",6,1,1
"6927",39,1,1
"6928",2,1,1
"6929",5,1,1
"6930",46,1,1
"6931",9,1,1
"6932",13,1,1
"6933",5,1,1
"6934",2,1,1
"6935",62,1,1
"6936",1,1,3
"6937",9,1,1
"6938",9,1,1
"6939",8,1,1
"6940",6,1,1
"6941",6,1,1
"6942",1,1,5
"6943",1,2,1
"6944",6,1,1
"6945",1,1,1
"6946",1,1,1
"6947",1,1,2
"6948",23,1,1
"6949",6,1,2
"6950",6,1,2
"6951",15,1,1
"6952",2,1,1
"6953",1,1,1
"6954",13,1,1
"6955",5,17,1
"6956",3,1,3
"6957",5,1,1
"6958",22,1,1
"6959",5,1,1
"6960",1,1,1
"6961",4,1,1
"6962",2,1,1
"6963",20,1,4
"6964",1,2,3
"6965",18,1,3
"6966",30,1,1
"6967",1,1,2
"6968",11,1,1
"6969",6,1,1
"6970",1,3,3
"6971",4,1,1
"6972",3,1,1
"6973",3,1,1
"6974",4,1,1
"6975",2,2,1
"6976",1,1,1
"6977",9,1,1
"6978",11,1,1
"6979",4,1,1
"6980",41,1,1
"6981",1,2,5
"6982",8,1,2
"6983",11,1,1
"6984",34,1,1
"6985",5,1,3
"6986",11,1,1
"6987",2,1,2
"6988",2,1,1
"6989",5,1,1
"6990",1,1,1
"6991",3,2,1
"6992",49,1,2
"6993",8,1,1
"6994",1,1,1
"6995",13,1,1
"6996",2,1,1
"6997",4,1,1
"6998",3,1,4
"6999",43,1,3
"7000",1,1,2
"7001",10,1,1
"7002",7,1,1
"7003",74,4,1
"7004",4,1,1
"7005",18,1,1
"7006",9,1,1
"7007",1,1,1
"7008",40,1,1
"7009",17,1,1
"7010",5,1,1
"7011",10,1,1
"7012",2,2,3
"7013",3,1,1
"7014",16,1,3
"7015",1,1,1
"7016",10,1,1
"7017",12,1,1
"7018",2,1,2
"7019",5,1,1
"7020",63,1,2
"7021",2,1,4
"7022",14,1,1
"7023",8,1,1
"7024",5,1,1
"7025",5,1,1
"7026",17,1,1
"7027",11,1,1
"7028",18,3,1
"7029",19,4,3
"7030",1,1,4
"7031",5,1,2
"7032",33,1,1
"7033",18,1,1
"7034",4,1,1
"7035",1,3,1
"7036",1,1,1
"7037",39,1,1
"7038",13,1,1
"7039",26,1,1
"7040",49,1,4
"7041",4,1,1
"7042",1,1,1
"7043",5,1,1
"7044",14,1,1
"7045",16,1,1
"7046",1,1,2
"7047",8,1,3
"7048",8,1,1
"7049",50,1,1
"7050",34,1,1
"7051",5,1,1
"7052",13,1,2
"7053",1,1,1
"7054",4,1,2
"7055",1,1,1
"7056",12,2,2
"7057",3,1,1
"7058",14,1,1
"7059",7,1,1
"7060",17,3,1
"7061",45,1,1
"7062",1,1,3
"7063",24,4,1
"7064",17,1,2
"7065",26,2,1
"7066",5,1,3
"7067",1,1,1
"7068",1,1,1
"7069",72,1,1
"7070",29,1,1
"7071",28,1,1
"7072",3,2,1
"7073",1,1,5
"7074",2,1,1
"7075",1,1,1
"7076",12,1,1
"7077",4,1,1
"7078",1,1,3
"7079",1,1,1
"7080",21,1,1
"7081",6,1,1
"7082",8,1,1
"7083",15,1,1
"7084",1,1,1
"7085",1,1,1
"7086",1,1,0
"7087",10,1,1
"7088",14,1,2
"7089",6,1,2
