,num_pts_dim0,num_pts_dim1,num_pts_dim2
6317,550,213,114
6318,550,101,42
6319,550,56,23
6320,550,348,44
6321,550,297,43
6322,550,389,180
6323,550,303,61
6324,550,212,33
6325,550,254,45
6326,550,110,12
6327,550,106,31
6328,550,223,13
6329,550,291,39
6330,550,224,58
6331,550,584,313
6332,550,222,41
6333,550,123,38
6334,550,143,33
6335,550,249,16
6336,550,292,88
6337,550,171,126
6338,550,459,78
6339,550,155,49
6340,550,188,44
6341,550,56,13
6342,550,14,2
6343,550,63,21
6344,550,710,319
6345,550,283,58
6346,550,85,0
6347,550,138,7
6348,550,266,78
6349,550,182,47
6350,550,247,69
6351,550,391,71
6352,550,730,529
6353,550,135,50
6354,550,548,195
6355,550,647,234
6356,550,89,7
6357,550,219,33
6358,550,146,21
6359,550,441,120
6360,550,327,168
6361,550,116,23
6362,550,387,92
6363,550,351,127
6364,550,172,26
6365,550,229,27
6366,550,73,4
6367,550,255,61
6368,550,207,89
6369,550,139,37
6370,550,121,22
6371,550,482,142
6372,550,371,73
6373,550,295,57
6374,550,247,37
6375,550,183,13
6376,550,384,116
6377,550,150,39
6378,550,83,0
6379,550,395,224
6380,550,500,253
6381,550,133,10
6382,550,426,264
6383,550,476,288
6384,550,568,170
6385,550,80,12
6386,550,221,114
6387,550,234,154
6388,550,327,111
6389,550,524,288
6390,550,143,63
6391,550,171,9
6392,550,109,26
6393,550,510,274
6394,550,580,288
6395,550,227,141
6396,550,623,328
6397,550,390,148
6398,550,301,63
6399,550,72,0
6400,550,249,129
6401,550,61,52
6402,550,426,104
6403,550,467,207
6404,550,184,65
6405,550,188,44
6406,550,327,178
6407,550,459,270
6408,550,525,226
6409,550,337,158
6410,550,206,59
6411,550,553,328
6412,550,172,42
6413,550,380,238
6414,550,250,65
6415,550,528,176
6416,550,437,71
6417,550,340,46
6418,550,387,118
6419,550,100,8
6420,550,116,6
6421,550,435,30
6422,550,279,34
6423,550,244,34
6424,550,394,70
6425,550,108,52
6426,550,338,112
6427,550,90,46
6428,550,276,101
6429,550,524,396
6430,550,228,43
6431,550,566,182
6432,550,404,87
6433,550,309,162
6434,550,415,117
6435,550,84,21
6436,550,45,30
6437,550,126,42
6438,550,272,44
6439,550,546,440
6440,550,392,76
6441,550,255,121
6442,550,398,143
6443,550,414,103
6444,550,393,213
6445,550,100,51
6446,550,320,187
6447,550,267,132
6448,550,163,47
6449,550,451,436
6450,550,488,102
6451,550,192,95
6452,550,98,42
6453,550,344,67
6454,550,248,65
6455,550,414,91
6456,550,188,40
6457,550,315,89
6458,550,47,2
6459,550,64,31
6460,550,266,73
6461,550,211,60
6462,550,111,30
6463,550,176,41
6464,550,433,203
6465,550,524,259
6466,550,103,26
6467,550,343,91
6468,550,187,99
6469,550,374,213
6470,550,377,273
6471,550,275,86
6472,550,380,95
6473,550,401,87
6474,550,237,35
6475,550,601,302
6476,550,448,160
6477,550,434,31
6478,550,341,64
6479,550,470,105
6480,550,399,118
6481,550,401,109
6482,550,323,62
6483,550,135,19
6484,550,419,136
6485,550,194,66
6486,550,358,101
6487,550,323,178
6488,550,117,34
6489,550,277,101
6490,550,435,157
6491,550,279,96
6492,550,315,147
6493,550,519,291
6494,550,340,160
6495,550,482,158
6496,550,110,51
6497,550,283,50
6498,550,420,185
6499,550,416,222
6500,550,335,101
6501,550,637,477
6502,550,414,94
6503,550,99,20
6504,550,377,154
6505,550,440,73
6506,550,232,56
6507,550,359,105
6508,550,245,79
6509,550,525,285
6510,550,518,251
6511,550,527,293
6512,550,463,99
6513,550,203,33
6514,550,487,198
6515,550,131,11
6516,550,237,82
6517,550,297,63
6518,550,341,80
6519,550,646,428
6520,550,112,19
6521,550,154,42
6522,550,295,75
6523,550,148,1
6524,550,285,20
6525,550,137,30
6526,550,299,83
6527,550,298,24
6528,550,115,1
6529,550,125,11
6530,550,505,237
6531,550,396,184
6532,550,501,318
6533,550,119,28
6534,550,327,63
6535,550,504,256
6536,550,318,104
6537,550,204,50
6538,550,208,27
6539,550,196,20
6540,550,289,66
6541,550,546,356
6542,550,318,70
6543,550,482,102
6544,550,197,57
6545,550,170,16
6546,550,402,126
6547,550,106,15
6548,550,343,67
6549,550,109,0
6550,550,430,101
6551,550,170,41
6552,550,327,116
6553,550,545,307
6554,550,113,7
6555,550,125,8
6556,550,280,147
6557,550,384,106
6558,550,125,11
6559,550,489,148
6560,550,234,46
6561,550,261,35
6562,550,479,74
6563,550,219,65
6564,550,373,277
6565,550,193,84
6566,550,236,4
6567,550,402,189
6568,550,521,258
6569,550,201,31
6570,550,324,86
6571,550,390,152
6572,550,502,479
6573,550,279,45
6574,550,384,183
6575,550,409,86
6576,550,228,33
6577,550,465,216
6578,550,337,83
6579,550,293,117
6580,550,203,120
6581,550,565,116
6582,550,140,74
6583,550,348,126
6584,550,296,10
6585,550,93,14
6586,550,92,125
6587,550,470,165
6588,550,345,135
6589,550,337,217
6590,550,415,110
6591,550,262,194
6592,550,134,33
6593,550,341,130
6594,550,410,80
6595,550,564,217
6596,550,577,287
6597,550,166,90
6598,550,268,113
6599,550,155,31
6600,550,479,194
6601,550,381,226
6602,550,369,114
6603,550,291,36
6604,550,157,6
6605,550,303,140
6606,550,119,20
6607,550,131,25
6608,550,536,257
6609,550,259,108
6610,550,539,138
6611,550,364,135
6612,550,338,82
6613,550,201,28
6614,550,407,94
6615,550,422,160
6616,550,356,206
6617,550,96,12
6618,550,543,152
6619,550,118,6
6620,550,285,58
6621,550,653,325
6622,550,411,288
6623,550,163,50
6624,550,490,196
6625,550,283,134
6626,550,268,34
6627,550,551,342
6628,550,418,237
6629,550,142,106
6630,550,359,92
6631,550,421,174
6632,550,436,276
6633,550,101,11
6634,550,257,73
6635,550,441,121
6636,550,74,9
6637,550,297,78
6638,550,78,29
6639,550,421,124
6640,550,179,52
6641,550,360,96
6642,550,132,16
6643,550,150,5
6644,550,202,24
6645,550,209,106
6646,550,205,40
6647,550,331,52
6648,550,541,236
6649,550,206,20
6650,550,686,509
6651,550,150,45
6652,550,106,46
6653,550,299,116
6654,550,222,74
6655,550,448,87
6656,550,213,66
6657,550,103,29
6658,550,400,299
6659,550,516,369
6660,550,311,48
6661,550,384,235
6662,550,138,16
6663,550,474,384
6664,550,290,128
6665,550,150,28
6666,550,509,225
6667,550,412,259
6668,550,423,104
6669,550,235,117
6670,550,41,14
6671,550,360,121
6672,550,613,526
6673,550,31,0
6674,550,267,97
6675,550,236,97
6676,550,498,329
6677,550,222,48
6678,550,347,70
6679,550,188,159
6680,550,582,250
6681,550,517,74
6682,550,143,94
6683,550,173,25
6684,550,330,140
6685,550,199,22
6686,550,239,143
6687,550,310,105
6688,550,572,391
6689,550,636,406
6690,550,318,135
6691,550,532,179
6692,550,269,76
6693,550,125,9
6694,550,388,109
6695,550,304,103
6696,550,213,30
6697,550,324,125
6698,550,95,6
6699,550,442,91
6700,550,477,497
6701,550,135,8
6702,550,344,192
6703,550,427,142
6704,550,280,38
6705,550,226,62
6706,550,346,85
6707,550,20,1
6708,550,558,296
6709,550,87,8
6710,550,434,158
6711,550,274,138
6712,550,350,137
6713,550,427,218
6714,550,81,6
6715,550,227,198
6716,550,267,113
6717,550,404,250
6718,550,265,36
6719,550,377,145
6720,550,149,82
6721,550,506,264
6722,550,313,69
6723,550,213,67
6724,550,102,18
6725,550,380,195
6726,550,868,718
6727,550,208,102
6728,550,274,52
6729,550,101,1
6730,550,587,296
6731,550,147,39
6732,550,504,307
6733,550,412,144
6734,550,380,96
6735,550,479,68
6736,550,330,142
6737,550,404,184
6738,550,595,369
6739,550,503,269
6740,550,383,172
6741,550,357,60
6742,550,502,228
6743,550,390,173
6744,550,372,118
6745,550,61,7
6746,550,241,64
6747,550,152,38
6748,550,575,372
6749,550,421,210
6750,550,704,544
6751,550,530,254
6752,550,120,10
6753,550,477,67
6754,550,235,29
6755,550,460,224
6756,550,202,22
6757,550,342,102
6758,550,160,56
6759,550,243,77
6760,550,155,13
6761,550,459,205
6762,550,102,15
6763,550,350,110
6764,550,370,67
6765,550,132,151
6766,550,450,230
6767,550,428,220
6768,550,104,14
6769,550,330,77
6770,550,470,141
6771,550,456,153
6772,550,201,18
6773,550,377,171
6774,550,348,96
6775,550,155,24
6776,550,508,153
6777,550,395,164
6778,550,457,220
6779,550,271,91
6780,550,30,4
6781,550,564,252
6782,550,548,182
6783,550,113,50
6784,550,416,128
6785,550,511,168
6786,550,386,206
6787,550,465,167
6788,550,82,16
6789,550,242,82
6790,550,210,39
6791,550,244,54
6792,550,471,184
6793,550,270,76
6794,550,240,52
6795,550,262,34
6796,550,440,474
6797,550,302,277
6798,550,491,159
6799,550,225,13
6800,550,84,9
6801,550,275,107
6802,550,281,111
6803,550,80,2
6804,550,192,67
6805,550,54,6
6806,550,202,14
6807,550,270,27
6808,550,261,9
6809,550,430,88
6810,550,253,49
6811,550,250,95
6812,550,559,188
6813,550,162,58
6814,550,573,316
6815,550,310,62
6816,550,179,42
6817,550,147,15
6818,550,374,109
6819,550,191,15
6820,550,501,212
6821,550,398,180
6822,550,157,26
6823,550,147,15
6824,550,167,22
6825,550,251,125
6826,550,491,179
6827,550,309,160
6828,550,479,279
6829,550,318,39
6830,550,428,185
6831,550,263,43
6832,550,43,8
6833,550,310,168
6834,550,275,58
6835,550,310,149
6836,550,729,538
6837,550,393,69
6838,550,205,133
6839,550,514,373
6840,550,190,80
6841,550,500,539
6842,550,152,9
6843,550,230,45
6844,550,465,138
6845,550,227,41
6846,550,329,46
6847,550,191,62
6848,550,285,52
6849,550,647,295
6850,550,139,21
6851,550,186,23
6852,550,97,23
6853,550,230,75
6854,550,341,94
6855,550,596,208
6856,550,447,201
6857,550,129,54
6858,550,422,120
6859,550,354,128
6860,550,630,442
6861,550,690,584
6862,550,420,97
6863,550,165,31
6864,550,168,37
6865,550,74,18
6866,550,100,20
6867,550,508,182
6868,550,561,237
6869,550,274,64
6870,550,241,36
6871,550,387,421
6872,550,283,100
6873,550,434,197
6874,550,370,57
6875,550,225,189
6876,550,161,42
6877,550,168,28
6878,550,341,166
6879,550,201,27
6880,550,364,219
6881,550,440,98
6882,550,222,33
6883,550,228,81
6884,550,249,164
6885,550,211,46
6886,550,168,32
6887,550,308,188
6888,550,144,31
6889,550,712,448
6890,550,237,29
6891,550,48,0
6892,550,418,270
6893,550,519,154
6894,550,495,177
6895,550,116,0
6896,550,72,81
6897,550,377,146
6898,550,512,124
6899,550,181,90
6900,550,83,22
6901,550,142,18
6902,550,528,336
6903,550,283,49
6904,550,124,45
6905,550,512,172
6906,550,132,6
6907,550,59,11
6908,550,404,131
6909,550,308,141
6910,550,453,149
6911,550,205,40
6912,550,238,29
6913,550,149,30
6914,550,290,56
6915,550,135,16
6916,550,244,119
6917,550,320,129
6918,550,601,232
6919,550,282,30
6920,550,204,76
6921,550,395,147
6922,550,352,180
6923,550,252,78
6924,550,194,103
6925,550,571,196
6926,550,499,542
6927,550,338,80
6928,550,336,238
6929,550,105,3
6930,550,169,88
6931,550,491,160
6932,550,605,389
6933,550,336,95
6934,550,148,34
6935,550,524,185
6936,550,77,18
6937,550,101,16
6938,550,335,71
6939,550,112,8
6940,550,509,246
6941,550,397,312
6942,550,174,33
6943,550,210,135
6944,550,268,120
6945,550,268,136
6946,550,241,44
6947,550,332,223
6948,520,606,324
6949,550,601,396
6950,550,168,11
6951,550,263,71
6952,550,135,17
6953,550,266,51
6954,550,317,78
6955,550,212,42
6956,550,520,170
6957,550,121,13
6958,550,454,146
6959,550,357,146
6960,550,226,34
6961,550,83,26
6962,550,427,291
6963,550,241,45
6964,550,229,48
6965,550,520,336
6966,550,129,3
6967,550,217,19
6968,550,278,114
6969,550,126,34
6970,550,406,252
6971,550,333,116
6972,550,343,218
6973,550,68,2
6974,550,357,254
6975,550,317,318
6976,550,114,10
6977,550,221,135
6978,550,387,135
6979,550,141,14
6980,550,529,214
6981,550,472,313
6982,550,219,59
6983,550,145,23
6984,550,504,162
6985,550,711,517
6986,550,218,54
6987,550,402,160
6988,550,242,131
6989,550,124,32
6990,550,300,49
6991,550,373,174
6992,550,421,129
6993,550,272,168
6994,550,552,179
6995,550,581,343
6996,550,231,39
6997,550,136,43
6998,550,134,22
6999,550,38,7
7000,550,69,23
7001,550,465,103
7002,550,513,515
7003,550,660,342
7004,550,276,66
7005,550,370,73
7006,550,194,17
7007,550,162,39
7008,550,316,35
7009,550,361,173
7010,550,148,22
7011,550,137,9
7012,550,800,601
7013,550,327,122
7014,550,490,139
7015,550,110,32
7016,550,510,175
7017,550,233,73
7018,550,250,137
7019,550,283,78
7020,550,308,106
7021,550,336,228
7022,550,566,296
7023,550,225,88
7024,550,376,233
7025,550,311,120
7026,550,438,94
7027,550,488,187
7028,550,473,219
7029,550,275,72
7030,550,213,164
7031,550,102,47
7032,550,301,48
7033,550,645,362
7034,550,311,210
7035,550,372,117
7036,550,366,54
7037,550,244,43
7038,550,392,178
7039,550,229,12
7040,550,502,197
7041,550,330,154
7042,550,307,197
7043,550,187,150
7044,550,307,62
7045,550,656,311
7046,550,482,40
7047,550,406,150
7048,550,238,269
7049,550,136,13
7050,550,549,376
7051,550,600,501
7052,550,592,346
7053,550,126,11
7054,550,198,28
7055,550,155,18
7056,550,509,286
7057,550,234,310
7058,550,186,36
7059,550,146,44
7060,550,594,197
7061,550,481,89
7062,550,188,80
7063,550,356,212
7064,550,323,41
7065,550,392,65
7066,550,448,187
7067,550,423,99
7068,550,564,658
7069,550,471,206
7070,550,464,185
7071,550,203,58
7072,550,105,17
7073,550,451,171
7074,550,90,10
7075,550,117,1
7076,550,542,131
7077,550,372,254
7078,550,43,15
7079,550,412,170
7080,550,495,242
7081,550,583,335
7082,550,360,96
7083,550,131,31
7084,550,636,366
7085,550,157,4
7086,550,61,0
7087,550,188,31
7088,550,716,475
7089,550,61,16
7090,550,308,271
7091,550,306,204
7092,550,492,570
7093,550,157,37
7094,550,471,232
7095,550,509,406
7096,550,635,524
7097,550,195,56
7098,550,246,84
7099,550,173,55
7100,550,361,164
7101,550,376,170
7102,550,138,25
7103,550,440,155
7104,550,200,142
7105,550,275,54
7106,550,471,294
7107,550,110,37
7108,550,326,124
7109,550,294,57
7110,550,473,257
7111,550,159,92
7112,550,673,557
7113,550,181,31
7114,550,76,32
7115,550,191,89
7116,550,114,8
7117,550,265,303
7118,550,484,352
7119,550,195,62
7120,550,192,68
7121,550,595,443
7122,550,104,11
7123,550,198,30
7124,550,179,34
7125,550,462,227
7126,550,378,221
7127,550,267,72
7128,550,522,306
7129,550,383,345
7130,550,509,235
7131,550,293,286
7132,550,397,167
7133,550,256,119
7134,550,256,311
7135,550,161,82
7136,550,222,26
7137,550,220,56
7138,550,259,49
7139,550,522,190
7140,550,332,116
7141,550,336,85
7142,550,541,185
7143,550,261,66
7144,550,403,79
7145,550,225,21
7146,550,591,296
7147,550,353,152
7148,550,417,126
7149,550,114,87
7150,550,397,166
7151,550,422,127
7152,550,192,25
7153,550,93,34
7154,550,267,18
7155,550,283,46
7156,550,322,61
7157,550,402,144
7158,550,73,2
7159,550,195,21
7160,550,146,42
7161,550,165,89
7162,550,94,36
7163,550,285,89
7164,550,585,384
7165,550,666,365
7166,550,242,28
7167,550,445,181
7168,550,145,40
7169,550,404,138
7170,550,468,260
7171,550,144,35
7172,550,433,277
7173,550,196,90
7174,550,487,367
7175,550,210,59
7176,550,143,61
7177,550,102,3
7178,550,580,315
7179,550,198,52
7180,550,302,113
7181,550,310,87
7182,550,305,68
7183,550,448,117
7184,550,144,6
7185,550,531,244
7186,550,440,424
7187,550,740,509
7188,550,360,200
7189,550,80,20
7190,550,504,175
7191,550,168,37
7192,550,383,102
7193,550,153,29
7194,550,191,105
7195,550,149,9
7196,550,525,391
7197,550,441,303
7198,550,463,170
7199,550,237,20
7200,550,422,222
7201,550,364,89
7202,550,216,92
7203,550,239,59
7204,550,124,20
7205,550,287,117
7206,550,338,102
7207,550,92,7
7208,550,283,49
7209,550,284,111
7210,550,582,252
7211,550,521,223
7212,550,500,259
7213,550,474,255
7214,550,222,80
7215,550,500,85
7216,550,106,13
7217,550,131,4
7218,550,178,40
7219,550,335,122
7220,550,155,40
7221,550,381,167
7222,550,129,36
7223,550,236,57
7224,550,275,52
7225,550,460,162
7226,550,194,55
7227,550,359,101
7228,550,117,27
7229,550,634,326
7230,550,437,293
7231,550,290,100
7232,550,263,142
7233,550,89,22
7234,550,445,238
7235,550,363,124
7236,550,122,30
7237,550,582,332
7238,550,490,168
7239,550,181,5
7240,550,331,46
7241,550,346,133
7242,550,650,372
7243,550,203,42
7244,550,233,36
7245,550,400,223
7246,550,195,31
7247,550,168,21
7248,550,387,87
7249,550,406,98
7250,550,186,21
7251,550,194,65
7252,550,359,105
7253,550,514,256
7254,550,504,134
7255,550,287,74
7256,550,184,22
7257,550,95,14
7258,550,267,36
7259,550,131,26
7260,550,457,197
7261,550,97,24
7262,550,183,17
7263,550,359,23
7264,550,546,234
7265,550,220,59
7266,550,168,45
7267,550,356,113
7268,550,178,51
7269,550,214,40
7270,550,388,191
7271,550,403,110
7272,550,189,40
7273,550,212,104
7274,550,671,323
7275,550,428,166
7276,550,349,131
7277,550,501,306
7278,550,149,43
7279,550,353,120
7280,550,464,139
7281,550,383,135
7282,550,294,213
7283,550,192,72
7284,550,194,69
7285,550,512,370
7286,550,147,42
7287,550,355,237
7288,550,300,68
7289,550,448,148
7290,550,436,207
7291,550,166,9
7292,550,398,159
7293,550,544,206
7294,550,269,37
7295,550,424,71
7296,550,376,61
7297,550,523,225
7298,550,358,129
7299,550,193,22
7300,550,491,529
7301,550,133,12
7302,550,484,148
7303,550,207,65
7304,550,453,217
7305,550,163,68
7306,550,312,49
7307,550,237,47
7308,550,178,13
7309,550,232,39
7310,550,251,29
7311,550,501,268
7312,550,327,127
7313,550,157,15
7314,550,184,38
7315,550,406,48
7316,550,325,137
7317,550,108,19
7318,550,311,138
7319,550,154,36
7320,550,639,498
7321,550,307,171
7322,550,231,55
7323,550,386,121
7324,550,374,88
7325,550,190,33
7326,550,532,150
7327,550,615,302
7328,550,441,231
7329,550,387,149
7330,550,432,158
7331,550,321,94
7332,550,110,32
7333,550,140,21
7334,550,274,51
7335,550,377,39
7336,550,360,122
7337,550,229,73
7338,550,247,68
7339,550,146,57
7340,550,392,295
7341,550,140,31
7342,550,181,25
7343,550,289,105
7344,550,298,207
7345,550,506,116
7346,550,254,22
7347,550,146,13
7348,550,246,68
7349,550,355,125
7350,550,228,144
7351,550,341,281
7352,550,298,30
7353,550,516,267
7354,550,566,277
7355,550,160,34
7356,550,348,82
7357,550,210,25
7358,550,232,45
7359,550,242,108
7360,550,146,18
7361,550,217,111
7362,550,520,190
7363,550,231,136
7364,550,155,31
7365,550,171,61
7366,550,250,49
7367,550,166,64
7368,550,82,5
7369,550,457,98
7370,550,353,53
7371,550,159,25
7372,550,518,195
7373,550,331,72
7374,550,220,46
7375,550,191,35
7376,550,579,246
7377,550,376,118
7378,550,429,172
7379,550,229,71
7380,550,508,290
7381,550,353,118
7382,550,334,166
7383,550,171,82
7384,550,203,148
7385,550,108,19
7386,550,118,5
7387,550,206,25
7388,550,382,124
7389,550,399,123
7390,550,474,283
7391,550,465,92
7392,550,613,358
7393,550,221,72
7394,550,213,44
7395,550,498,171
7396,550,328,74
7397,550,259,82
7398,550,548,441
7399,550,714,360
7400,550,578,479
7401,550,433,160
7402,550,139,22
7403,550,81,54
7404,550,30,1
7405,550,239,40
7406,550,555,415
7407,550,314,150
7408,550,542,243
7409,550,311,54
7410,550,381,153
7411,550,95,23
7412,550,220,60
7413,550,308,58
7414,550,495,193
7415,550,393,109
7416,550,512,266
7417,550,281,82
7418,550,173,38
7419,550,438,140
7420,550,216,26
7421,550,316,92
7422,550,494,296
7423,550,335,136
7424,550,478,160
7425,550,93,10
7426,550,194,30
7427,550,249,48
7428,550,420,90
7429,550,234,89
7430,550,132,11
7431,550,49,2
7432,550,230,22
7433,550,301,119
7434,550,76,21
7435,550,294,151
7436,550,247,90
7437,550,170,25
7438,550,130,40
7439,550,204,213
7440,550,615,329
7441,550,64,7
7442,550,498,224
7443,550,331,98
7444,550,130,13
7445,550,565,158
7446,550,381,43
7447,550,295,184
7448,550,248,28
7449,550,416,165
7450,550,245,56
7451,550,161,42
7452,550,262,19
7453,550,211,123
7454,550,185,26
7455,550,515,215
7456,550,290,50
7457,550,274,42
7458,550,414,189
7459,550,332,65
7460,550,141,14
7461,550,483,192
7462,550,318,39
7463,550,267,183
7464,550,254,44
7465,550,183,41
7466,550,288,209
7467,550,325,103
7468,550,154,34
7469,550,484,176
7470,550,207,28
7471,550,334,200
7472,550,110,29
7473,550,498,412
7474,550,304,138
7475,550,248,79
7476,550,332,128
7477,550,364,86
7478,550,155,32
7479,550,482,88
7480,550,323,115
7481,550,343,271
7482,550,348,123
7483,550,302,192
7484,550,388,106
7485,550,373,122
7486,550,429,123
7487,550,442,144
7488,550,396,212
7489,550,447,149
7490,550,338,136
7491,550,176,9
7492,550,147,36
7493,550,146,2
7494,550,456,136
7495,550,47,0
7496,550,342,114
7497,550,542,151
7498,550,579,413
7499,536,369,96
7500,550,238,45
7501,550,589,269
7502,550,179,77
7503,550,441,375
7504,550,218,116
7505,550,149,8
7506,550,80,13
7507,550,266,80
7508,550,346,319
7509,550,128,17
7510,550,251,85
7511,550,327,89
7512,550,132,74
7513,550,180,20
7514,550,304,256
7515,550,344,293
7516,550,540,695
7517,550,294,31
7518,550,411,106
7519,550,253,62
7520,550,267,177
7521,550,89,48
7522,550,116,24
7523,550,267,19
7524,550,393,108
7525,550,294,87
7526,550,214,74
7527,550,297,83
7528,550,360,159
7529,550,473,211
7530,550,255,98
7531,550,135,18
7532,550,192,35
7533,550,243,73
7534,550,522,188
7535,550,85,20
7536,550,126,19
7537,550,351,79
7538,550,632,251
7539,550,285,106
7540,550,326,77
7541,550,221,129
7542,550,225,8
7543,550,532,191
7544,550,129,31
7545,550,508,220
7546,550,479,289
7547,550,437,148
7548,550,387,69
7549,550,488,221
7550,550,495,362
7551,550,361,75
7552,550,372,156
7553,550,176,18
7554,550,526,331
7555,550,144,20
7556,550,307,160
7557,550,465,121
7558,550,299,41
7559,550,167,60
7560,550,230,100
7561,550,250,218
7562,550,353,141
7563,550,596,384
7564,550,183,76
7565,550,212,13
7566,550,221,24
7567,550,56,0
7568,550,181,77
7569,550,388,155
7570,550,167,23
7571,550,474,232
7572,550,320,52
7573,550,248,26
7574,550,211,40
7575,550,84,12
7576,550,447,375
7577,550,184,23
7578,550,282,52
7579,550,107,30
7580,550,296,150
7581,550,509,292
7582,550,211,11
7583,550,422,62
7584,550,121,1
7585,550,135,54
7586,550,131,9
7587,550,353,125
7588,550,306,191
7589,550,453,159
7590,550,81,27
7591,550,544,209
7592,550,365,158
7593,550,534,250
7594,550,449,207
7595,549,158,37
7596,550,190,5
7597,550,340,159
7598,550,74,7
7599,550,81,36
7600,550,390,67
7601,550,266,65
7602,550,157,1
7603,550,320,44
7604,550,184,64
7605,550,181,25
7606,550,326,62
7607,550,248,65
7608,550,141,63
7609,550,530,290
7610,550,631,386
7611,550,292,118
7612,550,352,104
7613,550,133,65
7614,550,244,68
7615,504,299,184
7616,550,329,80
7617,550,416,115
7618,550,358,15
7619,550,472,195
7620,550,100,32
7621,550,317,58
7622,550,508,356
7623,550,281,48
7624,550,463,193
7625,550,296,176
7626,550,330,76
7627,550,150,56
7628,550,495,156
7629,550,370,81
7630,550,90,24
7631,550,441,182
7632,550,493,440
7633,550,179,10
7634,550,218,71
7635,550,176,70
7636,550,296,117
7637,550,302,87
7638,550,335,86
7639,550,109,14
7640,550,630,305
7641,550,60,8
7642,550,189,61
7643,550,334,82
7644,550,183,149
7645,550,107,9
7646,550,164,24
7647,550,386,84
7648,550,277,108
7649,550,259,62
7650,550,368,164
7651,550,191,23
7652,550,525,469
7653,550,215,98
7654,550,453,198
7655,550,355,67
7656,550,572,450
7657,550,184,51
7658,550,312,69
7659,550,245,15
7660,550,250,17
7661,550,575,319
7662,550,297,56
7663,550,352,201
7664,550,271,65
7665,550,312,108
7666,550,183,37
7667,550,285,116
7668,550,118,25
7669,550,503,292
7670,550,108,33
7671,550,400,94
7672,550,570,418
7673,550,164,152
7674,550,308,106
7675,550,219,115
7676,550,74,5
7677,550,133,9
7678,550,213,70
7679,550,449,142
7680,550,138,26
7681,550,158,18
7682,550,272,147
7683,550,397,175
7684,550,212,49
7685,550,379,116
7686,550,205,2
7687,550,119,17
7688,550,228,64
7689,550,256,32
7690,550,164,54
7691,550,601,404
7692,550,380,89
7693,550,589,174
7694,550,481,274
7695,550,579,448
7696,550,49,5
7697,550,272,70
7698,550,474,179
7699,550,235,186
7700,550,291,120
7701,550,335,64
7702,550,139,32
7703,550,439,133
7704,550,193,22
7705,550,116,28
7706,550,448,263
7707,550,504,152
7708,550,348,167
7709,550,117,35
7710,550,206,18
7711,550,325,70
7712,550,96,51
7713,550,299,43
7714,550,556,436
7715,550,544,253
7716,550,568,328
7717,550,422,143
7718,550,301,65
7719,550,703,578
7720,550,474,244
7721,550,470,214
7722,550,460,259
7723,550,376,186
7724,550,488,141
7725,550,195,49
7726,550,163,15
7727,550,430,178
7728,550,437,74
7729,550,340,118
7730,550,179,65
7731,550,219,15
7732,550,229,117
7733,550,391,142
7734,550,206,68
7735,550,277,250
7736,550,416,139
7737,550,172,76
7738,550,389,121
7739,550,304,109
7740,550,422,54
7741,550,208,41
7742,550,108,33
7743,550,350,266
7744,550,415,210
7745,550,258,46
7746,550,328,137
7747,550,467,365
7748,550,404,182
7749,550,414,119
7750,550,124,76
7751,550,281,99
7752,550,314,99
7753,550,407,96
7754,550,502,282
7755,550,224,101
7756,550,187,25
7757,550,304,52
7758,550,520,403
7759,550,493,159
7760,550,218,26
7761,550,137,41
7762,550,236,47
7763,550,178,59
7764,550,184,95
7765,550,675,485
7766,550,261,62
7767,550,419,347
7768,550,233,95
7769,550,533,346
7770,550,372,116
7771,550,410,119
7772,550,270,116
7773,550,208,46
7774,550,116,49
7775,550,229,248
7776,550,389,115
7777,550,105,14
7778,550,484,179
7779,550,195,46
7780,550,497,172
7781,550,246,69
7782,550,186,28
7783,550,116,44
7784,550,236,53
7785,550,107,8
7786,550,396,118
7787,550,94,1
7788,550,274,59
7789,550,176,43
7790,550,253,115
7791,550,365,195
7792,550,155,33
7793,550,18,1
7794,550,593,559
7795,550,542,160
7796,550,331,96
7797,550,211,53
7798,550,292,112
7799,550,561,254
7800,550,436,267
7801,550,394,71
7802,550,306,63
7803,550,201,38
7804,550,377,69
7805,550,265,69
7806,550,256,62
7807,550,533,161
7808,550,125,9
7809,550,89,19
7810,550,169,41
7811,550,206,54
7812,550,138,32
7813,550,143,5
7814,550,448,136
7815,550,94,2
7816,550,569,333
7817,550,296,109
7818,550,400,151
7819,550,362,89
7820,550,136,41
7821,550,326,99
7822,550,326,86
7823,550,221,44
7824,550,398,327
7825,550,460,97
7826,550,427,94
7827,550,317,151
7828,550,154,9
7829,550,158,73
7830,550,287,41
7831,550,416,271
7832,550,113,37
7833,550,125,16
7834,550,595,303
7835,550,113,1
7836,550,256,115
7837,550,83,2
7838,550,410,178
7839,550,273,118
7840,550,361,98
7841,550,541,373
7842,550,176,90
7843,550,277,36
7844,550,110,24
7845,550,370,96
7846,550,509,184
7847,550,396,131
7848,550,281,117
7849,550,208,35
7850,550,391,125
7851,550,454,180
7852,550,135,38
7853,550,257,40
7854,550,382,158
7855,550,518,112
7856,550,331,196
7857,550,515,207
7858,550,162,56
7859,550,279,121
7860,550,511,187
7861,550,249,87
7862,550,494,188
7863,550,407,81
7864,550,282,90
7865,550,257,148
7866,550,128,17
7867,550,505,293
7868,550,259,49
